Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,China,CHN,58.4154892,60.1810112,58.1014328,56.67334747,56.41641998,55.97903824,54.72392273,54.06824493,57.69316864,57.0976181,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,India,IND,23.66404152,25.64012909,26.83841324,32.94804382,34.29247284,35.0661087,36.25336838,40.39885712,40.3965683,39.02440643,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Brazil,BRA,44.05274582,43.25779724,43.05799484,41.73843765,41.09186554,40.74080658,43.35228729,44.69211197,45.37672043,44.12654495,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,China,CHN,2.74482822,2.92099118,2.83731437,2.81638408,2.85993624,2.94739079,3.01223373,2.8417747,3.39281297,3.39381886,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,India,IND,0.85653549,0.92193186,0.94049966,0.96734685,0.98024821,1.03550148,1.21139216,1.35207272,1.37196231,1.30319667,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Brazil,BRA,3.69886327,3.85396719,3.94799495,3.95315194,3.88924217,3.91702151,4.17190552,4.30673981,4.25969172,4.29392195,..
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,China,CHN,9.66088581,9.41902351,8.95276546,8.79734421,8.76146317,8.76956177,8.64632607,8.9053545,10.39417267,10.36797714,..
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,India,IND,3.25070548,3.37624002,3.39333463,3.66080451,3.67532182,3.84729862,3.68660474,4.45562935,4.71439028,4.58670855,..
Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,Brazil,BRA,8.92875195,8.34357262,8.67635441,8.92413235,8.80304146,9.10027695,9.03431797,10.66790676,9.80471611,9.47691154,..
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,China,CHN,211.63169496,236.57014804,231.34530889,249.32875592,284.40070347,301.72231266,319.01361894,362.39723925,435.83493412,435.87046317,..
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,India,IND,13.33445508,14.90307278,16.02965318,18.67114483,19.70634426,21.28210144,23.14088483,30.52121945,32.92679071,33.04847848,..
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,Brazil,BRA,454.03524589,344.39804222,348.85604514,398.49780034,361.72522115,353.70049932,295.12869329,343.35640636,395.35614908,445.6055761,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,China,CHN,351.989309486743,389.589341827424,396.761450185217,417.1114201349,459.585130098305,513.451835250068,548.350454965911,586.117669780703,774.761855685711,848.975305692657,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,India,IND,44.4678267416,50.0151205912864,54.5535107170908,59.4407182546561,65.8233442504417,74.0479175295666,84.3889274977912,108.842109132846,125.312034063894,135.12053013582,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Brazil,BRA,585.430483216201,571.213363405743,564.926640063767,575.541334749891,601.422403725643,629.459005494812,671.744305086009,778.473588380095,846.692640360538,913.61281555328,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,China,CHN,41.55432129,39.81039047,41.89695358,43.32621002,43.58293152,44.02029419,45.27583313,45.93153,42.30011749,42.89730072,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,India,IND,75.58837891,73.64810181,72.51978302,66.46324158,65.24591064,64.37737274,63.09274673,58.58843231,58.46108627,58.56241226,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Brazil,BRA,55.80924988,56.66341019,56.86286163,58.19537735,58.82274628,59.11333466,56.49476242,55.17562103,54.61763,55.85463715,..
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,China,CHN,150.54588599,156.49371718,166.82314074,190.60934459,219.70583267,237.26568152,263.935884,307.8602001,319.55028826,327.46841674,..
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,India,IND,42.59330787,42.80723757,43.31354999,37.66368481,37.49389408,39.07150655,40.27272716,44.26339243,47.65097898,49.59456993,..
Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,Brazil,BRA,575.20512512,451.12716937,460.70311905,555.620455,517.80737406,513.20573502,384.59853279,423.89813469,475.86991232,564.04005042,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,China,CHN,250.390389140878,257.717572481284,286.104747759421,318.877516227065,355.03967628186,403.763641290194,453.677691119945,497.913017979118,568.048485636157,637.833078162818,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,India,IND,142.0404375673,143.662262186857,147.408442834721,119.904617420831,125.237510571228,135.943515894963,146.864403727461,157.848247107515,181.349016207177,202.770139156058,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Brazil,BRA,741.666241550922,748.232673102902,746.048316302641,802.470021196492,860.932380056317,913.320654630589,875.387178615764,961.081534844156,1019.12049040761,1156.43574988923,..
Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..
Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,India,IND,..,..,54.87259,..,58,..,..,..,..,..,..
Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,China,CHN,0.03018604,0.00859982,0.00161523,0.00044167,0.00064801,0.00066961,0.00024403,0.00022867,0.00671342,0.0050795,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,India,IND,0.74758422,0.71176356,0.64179951,0.58871472,0.46161893,0.55651969,0.65388739,1.01271272,1.14235365,2.41318536,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Brazil,BRA,0.13800363,0.07879469,0.07913554,0.06618059,0.08539423,0.14585835,0.15294783,0.13226534,0.00565467,0.01882005,..
External health expenditure channeled through government (% of external health expenditure),SH.XPD.EHEX.EH.ZS,China,CHN,0,0,0,0,0,0,0,0,41.7463093259289,23.6698397320444,..
External health expenditure channeled through government (% of external health expenditure),SH.XPD.EHEX.EH.ZS,India,IND,49.1210283225117,47.4862413013234,46.2102216264935,35.7890895354446,40.5196674208511,45.2697432401878,61.5952051636699,73.1682920730183,58.4354887704198,85.0041421783556,..
External health expenditure channeled through government (% of external health expenditure),SH.XPD.EHEX.EH.ZS,Brazil,BRA,86.7416768211133,93.8442403253327,54.6469028849472,88.9827148009126,95.4102805350192,92.4800727224166,58.3042916681682,81.4541232158289,..,14.138985396103,..
External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,China,CHN,0.10936009,0.03380568,0.00643142,0.00194306,0.00326668,0.00360915,0.00142259,0.00153267,0.0507156,0.03877575,..
